decision_block_steps,evaluation_threshold,seed,success,peak_goal_activation,useful_dwell_steps,switch_count
3,0.0005,1198,1,1.1131038071,117,1
3,0.0005,1199,1,0.9952987752,114,2
4,0.0005,1000,1,1.1078371457,112,2
4,0.0005,1001,1,0.9992564135,116,1
4,0.0005,1002,1,1.0895948631,92,2
4,0.0005,1003,1,1.1184987207,112,2
4,0.0005,1004,1,1.2304198076,116,1
4,0.0005,1005,1,1.1889812435,112,2
4,0.0005,1006,1,1.0472152446,92,2
4,0.0005,1007,1,1.0860384206,92,2
4,0.0005,1008,1,1.1062745297,88,2
4,0.0005,1009,1,1.1711361437,116,1
4,0.0005,1010,1,1.1841106389,116,1
4,0.0005,1011,1,0.9806054777,88,2
4,0.0005,1012,1,1.0345140905,88,2
4,0.0005,1013,1,1.1163739809,116,1
4,0.0005,1014,1,1.0502560176,92,2
4,0.0005,1015,1,1.1887677643,112,2
4,0.0005,1016,1,1.1268715811,112,2
4,0.0005,1017,1,1.1692041166,112,2
4,0.0005,1018,1,1.2046033763,116,1
4,0.0005,1019,1,1.1806063993,116,1
4,0.0005,1020,1,1.2132734537,116,1
4,0.0005,1021,1,1.0460607215,92,2
4,0.0005,1022,1,1.2555913777,112,2
4,0.0005,1023,1,1.1657194540,116,1
4,0.0005,1024,1,1.0570306681,112,2
4,0.0005,1025,1,1.1017958384,112,2
4,0.0005,1026,1,1.2293765987,116,1
4,0.0005,1027,1,1.2752427999,116,1
4,0.0005,1028,1,1.1360386912,112,2
4,0.0005,1029,1,1.1470300705,116,1
4,0.0005,1030,1,1.0198090976,88,2
4,0.0005,1031,1,1.1210852152,116,1
4,0.0005,1032,1,1.1905750794,116,1
4,0.0005,1033,1,0.9838838901,112,2
4,0.0005,1034,1,1.0985427440,116,1
4,0.0005,1035,1,1.1095098188,92,2
4,0.0005,1036,1,1.2040271033,112,2
4,0.0005,1037,1,1.2747392909,112,2
4,0.0005,1038,1,1.1407726439,112,2
4,0.0005,1039,1,1.0147548372,96,2
4,0.0005,1040,1,1.1757422108,112,2
4,0.0005,1041,1,1.1032253256,112,2
4,0.0005,1042,1,1.1577548619,116,1
4,0.0005,1043,1,1.0204051494,112,2
4,0.0005,1044,1,1.0660158159,112,2
4,0.0005,1045,1,1.1047527017,116,1
4,0.0005,1046,1,1.1932579845,112,2
4,0.0005,1047,1,1.1863237423,112,2
4,0.0005,1048,1,1.1284985695,112,2
4,0.0005,1049,1,1.0988189451,116,1
4,0.0005,1050,1,1.1931056760,116,1
4,0.0005,1051,1,1.1412116378,116,1
4,0.0005,1052,1,1.0869855971,112,2
4,0.0005,1053,1,1.0432601559,88,2
4,0.0005,1054,1,1.2435941953,116,1
4,0.0005,1055,1,1.2061632216,116,1
4,0.0005,1056,1,1.2629181757,116,1
4,0.0005,1057,1,1.0890406402,116,1
4,0.0005,1058,1,1.1142703077,116,1
4,0.0005,1059,1,1.2115744936,116,1
4,0.0005,1060,1,1.1109846311,116,1
4,0.0005,1061,1,1.1346951207,116,1
4,0.0005,1062,1,1.1731746821,112,2
4,0.0005,1063,1,1.2537025302,112,2
4,0.0005,1064,1,1.1013540979,116,1
4,0.0005,1065,1,1.0220622149,116,1
4,0.0005,1066,1,1.0817380638,116,1
4,0.0005,1067,1,1.2852162185,116,1
4,0.0005,1068,1,1.0303232194,92,2
4,0.0005,1069,1,1.1182367467,116,1
4,0.0005,1070,1,1.0579217168,112,2
4,0.0005,1071,1,1.3024591553,112,2
4,0.0005,1072,1,1.0780372881,116,1
4,0.0005,1073,1,1.0780481332,116,1
4,0.0005,1074,1,1.0687800728,116,1
4,0.0005,1075,1,1.2107111269,112,2
4,0.0005,1076,1,1.0297512448,92,2
4,0.0005,1077,1,1.0150793085,92,2
4,0.0005,1078,1,1.2342219312,112,2
4,0.0005,1079,1,1.1572509139,112,2
4,0.0005,1080,1,1.1696422747,112,2
4,0.0005,1081,1,1.1247041749,112,2
4,0.0005,1082,1,1.2477220528,116,1
4,0.0005,1083,1,1.2198937709,116,1
4,0.0005,1084,1,1.1366313784,116,1
4,0.0005,1085,1,1.1412808662,116,1
4,0.0005,1086,1,1.1426511124,112,2
4,0.0005,1087,1,1.2801184015,116,1
4,0.0005,1088,1,1.1089148066,116,1
4,0.0005,1089,1,1.1478081687,116,1
4,0.0005,1090,1,1.0485204429,92,2
4,0.0005,1091,1,1.2089309722,112,2
4,0.0005,1092,1,1.1235627908,116,1
4,0.0005,1093,1,1.2042685298,116,1
4,0.0005,1094,1,1.1497179693,116,1
4,0.0005,1095,1,1.1098003515,116,1
4,0.0005,1096,1,1.1655913520,92,2
4,0.0005,1097,1,1.0483361690,116,1
4,0.0005,1098,1,1.1683924343,116,1
4,0.0005,1099,1,1.0434975984,88,2
4,0.0005,1100,1,1.0840956694,116,1
4,0.0005,1101,1,1.2553218635,112,2
4,0.0005,1102,1,1.0139190130,116,1
4,0.0005,1103,1,1.1268403034,112,2
4,0.0005,1104,1,1.2339252326,116,1
4,0.0005,1105,1,1.0327710871,116,1
4,0.0005,1106,1,1.1179109022,116,1
4,0.0005,1107,1,1.1478720816,116,1
4,0.0005,1108,1,1.1294356439,88,2
4,0.0005,1109,1,1.2345049098,116,1
4,0.0005,1110,1,1.1381087900,112,2
4,0.0005,1111,1,1.1781135193,116,1
4,0.0005,1112,1,1.1658494285,116,1
4,0.0005,1113,1,1.2081600696,112,2
4,0.0005,1114,1,1.0475318396,92,2
4,0.0005,1115,1,1.0188176813,92,2
4,0.0005,1116,1,1.1146005268,116,1
4,0.0005,1117,1,1.0381159967,116,1
4,0.0005,1118,1,1.1804221399,92,2
4,0.0005,1119,1,1.2486122584,116,1
4,0.0005,1120,1,1.0382929889,116,1
4,0.0005,1121,1,1.0889968395,112,2
4,0.0005,1122,1,1.1863876269,112,2
4,0.0005,1123,1,1.1925915335,112,2
4,0.0005,1124,1,1.0443877618,116,1
4,0.0005,1125,1,1.2145306601,112,2
4,0.0005,1126,1,1.1098899132,112,2
4,0.0005,1127,1,1.0758882704,116,1
4,0.0005,1128,1,1.1242497098,116,1
4,0.0005,1129,1,1.0727966351,112,2
4,0.0005,1130,1,1.1719798419,112,2
4,0.0005,1131,1,1.1161837921,112,2
4,0.0005,1132,1,1.2132263329,116,1
4,0.0005,1133,1,1.1402602013,112,2
4,0.0005,1134,1,1.0266346279,88,2
4,0.0005,1135,1,1.0788221791,116,1
4,0.0005,1136,1,1.2142251803,112,2
4,0.0005,1137,1,1.1196842490,116,1
4,0.0005,1138,1,1.1964082912,116,1
4,0.0005,1139,1,1.0440705316,116,1
4,0.0005,1140,1,1.1223896639,116,1
4,0.0005,1141,1,1.1023296731,116,1
4,0.0005,1142,1,1.1679525871,116,1
4,0.0005,1143,1,1.2109357339,116,1
4,0.0005,1144,1,1.1498697624,116,1
4,0.0005,1145,1,1.1291806231,116,1
4,0.0005,1146,1,1.1340640878,116,1
4,0.0005,1147,1,1.0591460745,116,1
4,0.0005,1148,1,1.1732927375,116,1
4,0.0005,1149,1,1.1680735837,116,1
4,0.0005,1150,1,1.2188014763,116,1
4,0.0005,1151,1,1.2207112471,116,1
4,0.0005,1152,1,1.1593298558,112,2
4,0.0005,1153,1,1.2484945819,116,1
4,0.0005,1154,1,1.0345503970,116,1
4,0.0005,1155,1,1.2211990214,116,1
4,0.0005,1156,1,1.0934881859,112,2
4,0.0005,1157,1,1.1343085144,112,2
4,0.0005,1158,1,1.0117085156,116,1
4,0.0005,1159,1,1.1991945716,116,1
4,0.0005,1160,1,1.0704890041,116,1
4,0.0005,1161,1,1.0578012576,112,2
4,0.0005,1162,1,1.0116305081,116,1
4,0.0005,1163,1,1.2214356370,116,1
4,0.0005,1164,1,1.2804854733,112,2
4,0.0005,1165,1,0.9647097627,88,2
4,0.0005,1166,1,1.2156077919,112,2
4,0.0005,1167,1,1.1410579489,112,2
4,0.0005,1168,1,1.1074728632,112,2
4,0.0005,1169,1,1.0558236962,116,1
4,0.0005,1170,1,1.1466277478,112,2
4,0.0005,1171,1,1.0989753441,116,1
4,0.0005,1172,1,1.1805305810,116,1
4,0.0005,1173,1,1.0757439449,116,1
4,0.0005,1174,1,1.1745711017,112,2
4,0.0005,1175,1,1.1833188188,116,1
4,0.0005,1176,1,1.0632404209,112,2
4,0.0005,1177,1,1.1459424756,116,1
4,0.0005,1178,1,1.0779618728,116,1
4,0.0005,1179,1,1.0367904865,112,2
4,0.0005,1180,1,1.1296742504,116,1
4,0.0005,1181,1,1.1384992326,116,1
4,0.0005,1182,1,0.9888922145,88,2
4,0.0005,1183,1,1.0762648657,112,2
4,0.0005,1184,1,1.0165083774,88,2
4,0.0005,1185,1,1.0931981140,116,1
4,0.0005,1186,1,1.1334250085,88,2
4,0.0005,1187,1,1.1253870635,116,1
4,0.0005,1188,1,1.1948996601,112,2
4,0.0005,1189,1,1.1144680049,112,2
4,0.0005,1190,1,1.1434254740,112,2
4,0.0005,1191,1,1.1085604212,116,1
4,0.0005,1192,1,1.0631160203,116,1
4,0.0005,1193,1,1.1906994410,116,1
4,0.0005,1194,1,1.0844974838,112,2
4,0.0005,1195,1,1.1087922242,88,2
4,0.0005,1196,1,1.2057278723,112,2
4,0.0005,1197,1,1.0320961428,116,1
4,0.0005,1198,1,1.1130726140,116,1
4,0.0005,1199,1,0.9916546034,112,2
5,0.0005,1000,1,1.1041180307,110,2
5,0.0005,1001,1,0.9988056829,115,1
5,0.0005,1002,1,1.0709493718,85,2
5,0.0005,1003,1,1.1140073551,110,2
5,0.0005,1004,1,1.2296415064,115,1
5,0.0005,1005,1,1.1851530827,110,2
5,0.0005,1006,1,1.0360694827,85,2
5,0.0005,1007,1,1.0696507904,85,2
5,0.0005,1008,1,1.0672442891,80,2
5,0.0005,1009,1,1.1698092247,115,1
5,0.0005,1010,1,1.1827145895,115,1
5,0.0005,1011,1,0.9524646923,80,2
5,0.0005,1012,1,1.0007852208,80,2
5,0.0005,1013,1,1.1163147886,115,1
5,0.0005,1014,1,1.0420533055,85,2
5,0.0005,1015,1,1.1863130929,110,2
5,0.0005,1016,1,1.1245352107,110,2
5,0.0005,1017,1,1.1650479292,110,2
5,0.0005,1018,1,1.2045280825,115,1
5,0.0005,1019,1,1.1797295986,115,1
5,0.0005,1020,1,1.2119480612,115,1
5,0.0005,1021,1,1.0363297712,85,2
5,0.0005,1022,1,1.2528405455,110,2
5,0.0005,1023,1,1.1656557685,115,1
5,0.0005,1024,1,1.0526121439,110,2
5,0.0005,1025,1,1.1005824359,110,2
5,0.0005,1026,1,1.2282376097,115,1
5,0.0005,1027,1,1.2738115166,115,1
5,0.0005,1028,1,1.1332959861,110,2
5,0.0005,1029,1,1.1464895481,115,1
5,0.0005,1030,1,1.0056681925,80,2
5,0.0005,1031,1,1.1203140714,115,1
5,0.0005,1032,1,1.1905021800,115,1
5,0.0005,1033,1,0.9837060050,110,2
5,0.0005,1034,1,1.0973012763,115,1
5,0.0005,1035,1,1.0819581385,85,2
5,0.0005,1036,1,1.2022828757,110,2
5,0.0005,1037,1,1.2698698031,110,2
5,0.0005,1038,1,1.1378021767,110,2
5,0.0005,1039,1,0.9877573336,90,2
5,0.0005,1040,1,1.1738190084,110,2
5,0.0005,1041,1,1.0992255025,110,2
5,0.0005,1042,1,1.1576938857,115,1
5,0.0005,1043,1,1.0176044728,110,2
5,0.0005,1044,1,1.0618380822,110,2
5,0.0005,1045,1,1.1034208554,115,1
5,0.0005,1046,1,1.1918581155,110,2
5,0.0005,1047,1,1.1812524682,110,2
5,0.0005,1048,1,1.1268086211,110,2
5,0.0005,1049,1,1.0981106531,115,1
5,0.0005,1050,1,1.1921950027,115,1
5,0.0005,1051,1,1.1407858057,115,1
5,0.0005,1052,1,1.0830081234,110,2
5,0.0005,1053,1,1.0258780584,80,2
5,0.0005,1054,1,1.2421800045,115,1
5,0.0005,1055,1,1.2050685663,115,1
5,0.0005,1056,1,1.2624202411,115,1
5,0.0005,1057,1,1.0889801734,115,1
5,0.0005,1058,1,1.1129301045,115,1
5,0.0005,1059,1,1.2102560842,115,1
5,0.0005,1060,1,1.1104677894,115,1
5,0.0005,1061,1,1.1332839956,115,1
5,0.0005,1062,1,1.1695828777,110,2
5,0.0005,1063,1,1.2509651593,110,2
5,0.0005,1064,1,1.1000305567,115,1
5,0.0005,1065,1,1.0207653639,115,1
5,0.0005,1066,1,1.0804186188,115,1
5,0.0005,1067,1,1.2837931450,115,1
5,0.0005,1068,1,1.0017824389,85,2
5,0.0005,1069,1,1.1177624693,115,1
5,0.0005,1070,1,1.0547235171,110,2
5,0.0005,1071,1,1.3007749023,110,2
5,0.0005,1072,1,1.0779788167,115,1
5,0.0005,1073,1,1.0767945004,115,1
5,0.0005,1074,1,1.0675085861,115,1
5,0.0005,1075,1,1.2062754425,110,2
5,0.0005,1076,1,1.0157727038,85,2
5,0.0005,1077,1,1.0072943595,85,2
5,0.0005,1078,1,1.2288502524,110,2
5,0.0005,1079,1,1.1527701367,110,2
5,0.0005,1080,1,1.1654705938,110,2
5,0.0005,1081,1,1.1214821436,110,2
5,0.0005,1082,1,1.2462655282,115,1
5,0.0005,1083,1,1.2198164089,115,1
5,0.0005,1084,1,1.1356311633,115,1
5,0.0005,1085,1,1.1404238188,115,1
5,0.0005,1086,1,1.1398014126,110,2
5,0.0005,1087,1,1.2786364391,115,1
5,0.0005,1088,1,1.1079416072,115,1
5,0.0005,1089,1,1.1468118631,115,1
5,0.0005,1090,1,1.0195800545,85,2
5,0.0005,1091,1,1.2051336433,110,2
5,0.0005,1092,1,1.1222569088,115,1
5,0.0005,1093,1,1.2028315301,115,1
5,0.0005,1094,1,1.1483968652,115,1
5,0.0005,1095,1,1.1085612717,115,1
5,0.0005,1096,1,1.1555783387,85,2
5,0.0005,1097,1,1.0475718528,115,1
5,0.0005,1098,1,1.1674173862,115,1
5,0.0005,1099,1,1.0147001694,80,2
5,0.0005,1100,1,1.0828009754,115,1
5,0.0005,1101,1,1.2529969747,110,2
5,0.0005,1102,1,1.0127094505,115,1
5,0.0005,1103,1,1.1253829463,110,2
5,0.0005,1104,1,1.2333250010,115,1
5,0.0005,1105,1,1.0315423464,115,1
5,0.0005,1106,1,1.1174668161,115,1
5,0.0005,1107,1,1.1470641823,115,1
5,0.0005,1108,1,1.1012977292,80,2
5,0.0005,1109,1,1.2330688465,115,1
5,0.0005,1110,1,1.1360252497,110,2
5,0.0005,1111,1,1.1767105252,115,1
5,0.0005,1112,1,1.1644522096,115,1
5,0.0005,1113,1,1.2036321964,110,2
5,0.0005,1114,1,1.0188178041,85,2
5,0.0005,1115,1,1.0010011765,85,2
5,0.0005,1116,1,1.1132790914,115,1
5,0.0005,1117,1,1.0373664080,115,1
5,0.0005,1118,1,1.1534109105,85,2
5,0.0005,1119,1,1.2485836202,115,1
5,0.0005,1120,1,1.0370619647,115,1
5,0.0005,1121,1,1.0845448107,110,2
5,0.0005,1122,1,1.1812047393,110,2
5,0.0005,1123,1,1.1887547927,110,2
5,0.0005,1124,1,1.0430972651,115,1
5,0.0005,1125,1,1.2116135472,110,2
5,0.0005,1126,1,1.1061024397,110,2
5,0.0005,1127,1,1.0753425176,115,1
5,0.0005,1128,1,1.1229580433,115,1
5,0.0005,1129,1,1.0682628930,110,2
5,0.0005,1130,1,1.1675517887,110,2
5,0.0005,1131,1,1.1111727270,110,2
5,0.0005,1132,1,1.2123203137,115,1
5,0.0005,1133,1,1.1362125910,110,2
5,0.0005,1134,1,1.0091155186,80,2
5,0.0005,1135,1,1.0775066383,115,1
5,0.0005,1136,1,1.2099226976,110,2
5,0.0005,1137,1,1.1183440767,115,1
5,0.0005,1138,1,1.1963342520,115,1
5,0.0005,1139,1,1.0433458241,115,1
5,0.0005,1140,1,1.1210366663,115,1
5,0.0005,1141,1,1.1010575025,115,1
5,0.0005,1142,1,1.1665871027,115,1
5,0.0005,1143,1,1.2094729903,115,1
5,0.0005,1144,1,1.1484774136,115,1
5,0.0005,1145,1,1.1291173098,115,1
5,0.0005,1146,1,1.1327023015,115,1
5,0.0005,1147,1,1.0578878298,115,1
5,0.0005,1148,1,1.1719149102,115,1
5,0.0005,1149,1,1.1680071298,115,1
5,0.0005,1150,1,1.2173648369,115,1
5,0.0005,1151,1,1.2193477047,115,1
5,0.0005,1152,1,1.1545516478,110,2
5,0.0005,1153,1,1.2484146953,115,1
5,0.0005,1154,1,1.0333509778,115,1
5,0.0005,1155,1,1.2204695745,115,1
5,0.0005,1156,1,1.0905164574,110,2
5,0.0005,1157,1,1.1305887979,110,2
5,0.0005,1158,1,1.0105360388,115,1
5,0.0005,1159,1,1.1991271751,115,1
5,0.0005,1160,1,1.0704331351,115,1
5,0.0005,1161,1,1.0559669189,110,2
5,0.0005,1162,1,1.0104562338,115,1
5,0.0005,1163,1,1.2200231443,115,1
5,0.0005,1164,1,1.2772383411,110,2
5,0.0005,1165,1,0.9325277310,80,2
5,0.0005,1166,1,1.2123346123,110,2
5,0.0005,1167,1,1.1385111807,110,2
5,0.0005,1168,1,1.1029156312,110,2
5,0.0005,1169,1,1.0550549262,115,1
5,0.0005,1170,1,1.1427760006,110,2
5,0.0005,1171,1,1.0984723889,115,1
5,0.0005,1172,1,1.1796649765,115,1
5,0.0005,1173,1,1.0753175793,115,1
5,0.0005,1174,1,1.1694910495,110,2
5,0.0005,1175,1,1.1819505071,115,1
5,0.0005,1176,1,1.0593120110,110,2
5,0.0005,1177,1,1.1451221651,115,1
5,0.0005,1178,1,1.0766983175,115,1
5,0.0005,1179,1,1.0321848019,110,2
5,0.0005,1180,1,1.1283540431,115,1
5,0.0005,1181,1,1.1379723027,115,1
5,0.0005,1182,1,0.9595901279,80,2
5,0.0005,1183,1,1.0722166735,110,2
5,0.0005,1184,1,0.9895803184,80,2
5,0.0005,1185,1,1.0919206183,115,1
5,0.0005,1186,1,1.0874260841,80,2
5,0.0005,1187,1,1.1240618712,115,1
5,0.0005,1188,1,1.1904702100,110,2
5,0.0005,1189,1,1.1126628711,110,2
5,0.0005,1190,1,1.1405953493,110,2
5,0.0005,1191,1,1.1072347916,115,1
5,0.0005,1192,1,1.0630604723,115,1
5,0.0005,1193,1,1.1906261930,115,1
5,0.0005,1194,1,1.0811151344,110,2
5,0.0005,1195,1,1.0843342675,80,2
5,0.0005,1196,1,1.2037987516,110,2
5,0.0005,1197,1,1.0308419026,115,1
5,0.0005,1198,1,1.1130108969,115,1
5,0.0005,1199,1,0.9872760575,110,2
7,0.0005,1000,1,1.0953807715,106,2
7,0.0005,1001,1,0.9976339858,113,1
7,0.0005,1002,1,1.0478559552,78,2
7,0.0005,1003,1,1.1036156269,106,2
7,0.0005,1004,1,1.2278861119,113,1
7,0.0005,1005,1,1.1758408952,106,2
7,0.0005,1006,1,1.0075936005,71,2
7,0.0005,1007,1,1.0272877268,71,2
7,0.0005,1008,1,0.9710900655,64,2
7,0.0005,1009,1,1.1664067835,113,1
7,0.0005,1010,1,1.1791891360,113,1
7,0.0005,1011,1,0.8833519646,64,2
7,0.0005,1012,1,0.9154951419,64,2
7,0.0005,1013,1,1.1161048029,113,1
7,0.0005,1014,1,1.0190975366,71,2
7,0.0005,1015,1,1.1800752978,106,2
7,0.0005,1016,1,1.1107793026,99,2
7,0.0005,1017,1,1.1319345324,99,2
7,0.0005,1018,1,1.2042350250,113,1
7,0.0005,1019,1,1.1776496383,113,1
7,0.0005,1020,1,1.2086479804,113,1
7,0.0005,1021,1,1.0131219315,71,2
7,0.0005,1022,1,1.1840338721,85,2
7,0.0005,1023,1,1.1654353217,113,1
7,0.0005,1024,1,1.0419746660,106,2
7,0.0005,1025,1,1.0976864616,106,2
7,0.0005,1026,1,1.2255818931,113,1
7,0.0005,1027,1,1.2701059999,113,1
7,0.0005,1028,1,1.1265785521,106,2
7,0.0005,1029,1,1.1450898435,113,1
7,0.0005,1030,1,0.9697906761,64,2
7,0.0005,1031,1,1.1184187823,113,1
7,0.0005,1032,1,1.1902161556,113,1
7,0.0005,1033,1,0.9831551503,106,2
7,0.0005,1034,1,1.0942231953,113,1
7,0.0005,1035,1,1.0498022179,78,2
7,0.0005,1036,1,1.1978365147,106,2
7,0.0005,1037,1,1.1755319638,85,2
7,0.0005,1038,1,1.1307088255,106,2
7,0.0005,1039,1,0.9229637407,78,2
7,0.0005,1040,1,1.1577422794,99,2
7,0.0005,1041,1,1.0899426417,106,2
7,0.0005,1042,1,1.1574902870,113,1
7,0.0005,1043,1,1.0109270321,106,2
7,0.0005,1044,1,1.0524722018,106,2
7,0.0005,1045,1,1.0999984218,113,1
7,0.0005,1046,1,1.1882410937,106,2
7,0.0005,1047,1,1.1692517865,106,2
7,0.0005,1048,1,1.0803796916,85,2
7,0.0005,1049,1,1.0964172891,113,1
7,0.0005,1050,1,1.1900248903,113,1
7,0.0005,1051,1,1.1397699869,113,1
7,0.0005,1052,1,1.0738557979,106,2
7,0.0005,1053,1,0.9826913822,64,2
7,0.0005,1054,1,1.2385239651,113,1
7,0.0005,1055,1,1.2025222912,113,1
7,0.0005,1056,1,1.2611643309,113,1
7,0.0005,1057,1,1.0887409865,113,1
7,0.0005,1058,1,1.1094875443,113,1
7,0.0005,1059,1,1.2069196411,113,1
7,0.0005,1060,1,1.1091250612,113,1
7,0.0005,1061,1,1.1296581874,113,1
7,0.0005,1062,1,1.1613172023,106,2
7,0.0005,1063,1,1.2441823541,106,2
7,0.0005,1064,1,1.0966266839,113,1
7,0.0005,1065,1,1.0174502696,113,1
7,0.0005,1066,1,1.0770324436,113,1
7,0.0005,1067,1,1.2802966888,113,1
7,0.0005,1068,1,0.9330938737,71,2
7,0.0005,1069,1,1.1165787939,113,1
7,0.0005,1070,1,1.0469855418,106,2
7,0.0005,1071,1,1.2711755695,85,2
7,0.0005,1072,1,1.0777481681,113,1
7,0.0005,1073,1,1.0736291710,113,1
7,0.0005,1074,1,1.0643051950,113,1
7,0.0005,1075,1,1.1303009755,85,2
7,0.0005,1076,1,0.9982385966,78,2
7,0.0005,1077,1,0.9969917217,78,2
7,0.0005,1078,1,1.1891616433,99,2
7,0.0005,1079,1,1.0802546866,92,2
7,0.0005,1080,1,1.1555007761,106,2
7,0.0005,1081,1,1.1136741983,106,2
7,0.0005,1082,1,1.2425035860,113,1
7,0.0005,1083,1,1.2195120186,113,1
7,0.0005,1084,1,1.1333372736,113,1
7,0.0005,1085,1,1.1383763662,113,1
7,0.0005,1086,1,1.1328050898,106,2
7,0.0005,1087,1,1.2751089226,113,1
7,0.0005,1088,1,1.1056425431,113,1
7,0.0005,1089,1,1.1444882040,113,1
7,0.0005,1090,1,0.9465796595,71,2
7,0.0005,1091,1,1.1959661723,106,2
7,0.0005,1092,1,1.1189556022,113,1
7,0.0005,1093,1,1.1991724020,113,1
7,0.0005,1094,1,1.1451761178,113,1
7,0.0005,1095,1,1.1055352379,113,1
7,0.0005,1096,1,1.1422109506,78,2
7,0.0005,1097,1,1.0457396232,113,1
7,0.0005,1098,1,1.1652154160,113,1
7,0.0005,1099,1,0.9398409843,64,2
7,0.0005,1100,1,1.0794829201,113,1
7,0.0005,1101,1,1.2471268776,106,2
7,0.0005,1102,1,1.0096277478,113,1
7,0.0005,1103,1,1.1159066068,99,2
7,0.0005,1104,1,1.2317645283,113,1
7,0.0005,1105,1,1.0284847447,113,1
7,0.0005,1106,1,1.1163494547,113,1
7,0.0005,1107,1,1.1451742519,113,1
7,0.0005,1108,1,1.0622364330,71,2
7,0.0005,1109,1,1.2293618213,113,1
7,0.0005,1110,1,1.1311008979,106,2
7,0.0005,1111,1,1.1731368498,113,1
7,0.0005,1112,1,1.1608726577,113,1
7,0.0005,1113,1,1.1375642023,92,2
7,0.0005,1114,1,0.9855397185,78,2
7,0.0005,1115,1,0.9793469471,78,2
7,0.0005,1116,1,1.1099984451,113,1
7,0.0005,1117,1,1.0355405528,113,1
7,0.0005,1118,1,1.0864321960,71,2
7,0.0005,1119,1,1.2484686813,113,1
7,0.0005,1120,1,1.0340537426,113,1
7,0.0005,1121,1,1.0740929692,106,2
7,0.0005,1122,1,1.1688152329,106,2
7,0.0005,1123,1,1.1796815115,106,2
7,0.0005,1124,1,1.0397910351,113,1
7,0.0005,1125,1,1.2043850673,106,2
7,0.0005,1126,1,1.0973868548,106,2
7,0.0005,1127,1,1.0739395032,113,1
7,0.0005,1128,1,1.1196380483,113,1
7,0.0005,1129,1,1.0368385153,99,2
7,0.0005,1130,1,1.0592188530,85,2
7,0.0005,1131,1,1.0991090905,106,2
7,0.0005,1132,1,1.2102077643,113,1
7,0.0005,1133,1,1.1268618362,106,2
7,0.0005,1134,1,0.9846308406,71,2
7,0.0005,1135,1,1.0741308983,113,1
7,0.0005,1136,1,1.1389136706,85,2
7,0.0005,1137,1,1.1148994819,113,1
7,0.0005,1138,1,1.1960453180,113,1
7,0.0005,1139,1,1.0415702737,113,1
7,0.0005,1140,1,1.1177300140,113,1
7,0.0005,1141,1,1.0980223308,113,1
7,0.0005,1142,1,1.1630707984,113,1
7,0.0005,1143,1,1.2057155777,113,1
7,0.0005,1144,1,1.1448978456,113,1
7,0.0005,1145,1,1.1288688829,113,1
7,0.0005,1146,1,1.1291969540,113,1
7,0.0005,1147,1,1.0546865267,113,1
7,0.0005,1148,1,1.1684095944,113,1
7,0.0005,1149,1,1.1677757560,113,1
7,0.0005,1150,1,1.2136635570,113,1
7,0.0005,1151,1,1.2158857562,113,1
7,0.0005,1152,1,1.1209132810,99,2
7,0.0005,1153,1,1.2481021930,113,1
7,0.0005,1154,1,1.0304214775,113,1
7,0.0005,1155,1,1.2187733950,113,1
7,0.0005,1156,1,1.0833137612,106,2
7,0.0005,1157,1,1.1218451552,106,2
7,0.0005,1158,1,1.0076256732,113,1
7,0.0005,1159,1,1.1989030095,113,1
7,0.0005,1160,1,1.0702128874,113,1
7,0.0005,1161,1,1.0517534911,106,2
7,0.0005,1162,1,1.0074704230,113,1
7,0.0005,1163,1,1.2165448129,113,1
7,0.0005,1164,1,1.2693074374,106,2
7,0.0005,1165,1,0.8523982687,64,2
7,0.0005,1166,1,1.2045891743,106,2
7,0.0005,1167,1,1.1319921934,106,2
7,0.0005,1168,1,1.0919709496,106,2
7,0.0005,1169,1,1.0531392468,113,1
7,0.0005,1170,1,1.1335048393,106,2
7,0.0005,1171,1,1.0971667449,113,1
7,0.0005,1172,1,1.1776660240,113,1
7,0.0005,1173,1,1.0742989039,113,1
7,0.0005,1174,1,1.1577014448,106,2
7,0.0005,1175,1,1.1784571300,113,1
7,0.0005,1176,1,1.0500508704,106,2
7,0.0005,1177,1,1.1431326109,113,1
7,0.0005,1178,1,1.0734718152,113,1
7,0.0005,1179,1,1.0213204792,106,2
7,0.0005,1180,1,1.1249563865,113,1
7,0.0005,1181,1,1.1366005672,113,1
7,0.0005,1182,1,0.8849799979,64,2
7,0.0005,1183,1,1.0628372469,106,2
7,0.0005,1184,1,0.9521671761,71,2
7,0.0005,1185,1,1.0886360247,113,1
7,0.0005,1186,1,0.9790560492,64,2
7,0.0005,1187,1,1.1206519431,113,1
7,0.0005,1188,1,1.1801603611,106,2
7,0.0005,1189,1,1.1080370739,106,2
7,0.0005,1190,1,1.1210920533,99,2
7,0.0005,1191,1,1.1038314235,113,1
7,0.0005,1192,1,1.0628400674,113,1
7,0.0005,1193,1,1.1903403225,113,1
7,0.0005,1194,1,1.0730903867,106,2
7,0.0005,1195,1,1.0499641200,71,2
7,0.0005,1196,1,1.1991211996,106,2
7,0.0005,1197,1,1.0276951827,113,1
7,0.0005,1198,1,1.1127690541,113,1
7,0.0005,1199,1,0.9055241023,85,2
10,0.0005,1000,1,1.0798169664,100,2
10,0.0005,1001,1,0.9953897613,110,1
10,0.0005,1002,1,0.9735433151,60,2
10,0.0005,1003,1,1.0856660698,100,2
